id,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
26327,656.0,1,1,33.0,7,99745.95,1,1.0,1,78854.58,1
26328,581.0,2,0,35.0,6,122570.69,1,0.0,0,199005.88,0
26329,696.0,1,0,27.0,4,122265.6,2,1.0,0,66562.82,0
26330,489.0,0,0,38.0,5,117289.92,4,0.0,0,85231.88,1
26331,682.0,1,0,46.0,6,91522.69,1,1.0,0,147523.39,1
26332,802.0,2,1,39.0,6,0.0,1,0.0,0,47997.39,0
26333,549.0,2,1,34.0,8,125898.2,1,1.0,0,175524.66,1
26334,807.0,0,1,19.0,2,0.0,2,1.0,1,126466.97,0
26335,756.0,0,0,34.0,9,0.0,2,1.0,1,88550.28,0
26336,637.0,0,0,21.0,5,0.0,2,0.0,0,27022.57,0
26337,738.0,1,1,32.0,7,106192.1,2,0.0,1,189414.74,0
26338,743.0,2,1,58.0,1,0.0,1,1.0,0,58907.08,0
26339,641.0,1,0,49.0,4,103430.11,1,1.0,0,153036.97,1
26340,662.0,0,0,38.0,3,0.0,3,1.0,0,28238.25,1
26341,646.0,2,1,51.0,2,0.0,1,1.0,1,170821.43,1
26342,837.0,1,1,37.0,6,152328.88,2,1.0,0,96463.62,0
26343,722.0,1,0,40.0,2,89175.06,1,0.0,1,152883.95,0
26344,652.0,0,0,24.0,6,0.0,1,1.0,1,54474.47,0
26345,619.0,0,0,38.0,2,103391.38,1,0.0,0,111342.66,0
26346,579.0,1,1,42.0,2,137560.38,2,1.0,1,85424.34,0
26347,601.0,0,1,32.0,2,0.0,2,1.0,0,86957.42,0
26348,711.0,0,1,38.0,1,0.0,1,1.0,1,160544.48,0
26349,582.0,0,1,27.0,2,0.0,1,1.0,0,142516.35,0
26350,607.0,1,1,46.0,10,151855.33,1,0.0,0,81776.84,1
26351,646.0,0,1,50.0,8,0.0,2,0.0,1,160110.65,0
26352,710.0,0,1,37.0,6,0.0,2,1.0,1,125962.02,0
26353,752.0,1,0,36.0,3,94108.54,2,1.0,0,48505.1,0
26354,687.0,0,1,34.0,2,0.0,2,1.0,0,4802.27,0
26355,778.0,1,1,35.0,5,123817.77,1,1.0,0,67976.36,0
26356,585.0,2,1,53.0,6,0.0,1,1.0,1,125762.94,0
26357,663.0,0,1,43.0,1,0.0,2,1.0,0,138871.12,0
26358,711.0,0,1,34.0,4,0.0,2,0.0,1,653.58,0
26359,596.0,0,0,39.0,2,0.0,1,1.0,0,171575.54,0
26360,587.0,1,0,55.0,3,154953.66,1,0.0,1,130486.02,0
26361,608.0,2,1,28.0,9,0.0,2,1.0,0,10899.63,0
26362,453.0,1,0,28.0,3,139986.65,1,1.0,0,136846.75,1
26363,607.0,1,0,35.0,5,97544.84,2,0.0,0,110527.36,0
26364,687.0,2,1,33.0,3,0.0,2,1.0,1,131768.57,0
26365,594.0,0,1,31.0,6,0.0,2,0.0,1,180712.28,0
26366,640.0,1,0,32.0,9,165947.99,2,1.0,1,187900.12,0
26367,641.0,0,0,39.0,9,132767.66,1,1.0,0,35367.19,0
26368,667.0,2,1,29.0,4,0.0,2,1.0,1,110468.81,0
26369,648.0,1,1,34.0,3,108432.88,2,1.0,1,55857.48,0
26370,735.0,0,0,41.0,2,0.0,1,0.0,1,150835.71,0
26371,468.0,2,1,40.0,3,0.0,1,1.0,0,93839.3,1
26372,594.0,2,1,31.0,0,91592.06,1,1.0,1,94488.82,0
26373,584.0,0,1,38.0,1,0.0,2,1.0,1,123587.94,0
26374,708.0,0,1,29.0,2,0.0,2,1.0,1,18581.84,0
26375,595.0,0,0,42.0,7,0.0,2,1.0,0,166516.86,1
26376,748.0,1,0,40.0,7,131569.07,2,1.0,0,58961.19,0
26377,510.0,0,1,44.0,6,0.0,1,1.0,0,175518.31,0
26378,559.0,0,1,28.0,3,88141.81,1,1.0,1,138851.28,0
26379,649.0,0,1,41.0,0,0.0,2,0.0,0,130567.02,0
26380,613.0,1,0,44.0,6,146498.76,1,1.0,0,64853.51,0
26381,717.0,0,0,57.0,6,0.0,2,1.0,1,65758.19,0
26382,685.0,2,1,40.0,1,62717.84,1,1.0,1,71865.31,0
26383,749.0,0,1,45.0,1,0.0,1,1.0,0,131312.89,0
26384,746.0,1,1,39.0,8,90971.89,2,1.0,0,158742.15,0
26385,556.0,0,1,51.0,1,0.0,1,1.0,0,74833.0,0
26386,577.0,2,1,44.0,4,118449.21,1,0.0,1,149458.61,0
26387,658.0,1,1,38.0,1,135927.64,3,1.0,0,116471.19,1
26388,576.0,1,0,35.0,1,118287.01,1,1.0,0,60429.43,1
26389,771.0,1,0,45.0,6,126597.89,1,0.0,1,131778.58,1
26390,528.0,0,1,43.0,6,0.0,2,1.0,1,90839.61,0
26391,589.0,0,0,39.0,7,0.0,2,1.0,0,163589.66,0
26392,737.0,1,0,47.0,5,112755.66,1,1.0,1,92888.52,1
26393,615.0,2,1,41.0,4,0.0,1,1.0,1,149278.96,0
26394,555.0,0,1,41.0,0,0.0,1,0.0,0,191790.29,1
26395,652.0,0,1,31.0,2,0.0,2,1.0,1,143866.83,0
26396,718.0,0,1,43.0,4,0.0,2,0.0,1,32999.1,0
26397,592.0,0,1,37.0,2,0.0,2,1.0,0,81258.5,0
26398,568.0,0,0,30.0,9,0.0,2,1.0,0,139946.68,0
26399,702.0,1,1,41.0,2,84622.13,1,1.0,0,198072.16,1
26400,559.0,0,1,30.0,7,160982.89,2,0.0,1,75937.47,0
26401,779.0,0,0,28.0,7,123847.84,1,1.0,0,112269.06,0
26402,509.0,2,1,41.0,7,126683.8,1,0.0,1,114775.53,1
26403,705.0,2,0,29.0,8,92887.13,1,1.0,1,59636.43,0
26404,662.0,2,1,31.0,2,122552.19,1,0.0,1,147964.45,0
26405,740.0,2,1,57.0,6,0.0,2,1.0,1,88815.25,0
26406,603.0,0,1,51.0,8,186825.57,1,1.0,0,62402.38,0
26407,684.0,0,0,41.0,6,0.0,2,0.0,1,143980.29,0
26408,796.0,0,1,30.0,6,165350.61,2,1.0,1,140758.07,0
26409,667.0,0,0,34.0,5,0.0,2,1.0,1,84729.41,0
26410,678.0,2,0,38.0,0,0.0,1,1.0,1,105570.39,0
26411,548.0,0,1,37.0,8,0.0,2,0.0,0,87906.27,0
26412,632.0,0,1,35.0,1,0.0,2,1.0,1,51636.16,0
26413,653.0,0,1,42.0,6,123785.24,1,1.0,0,91094.46,0
26414,782.0,0,0,41.0,5,117561.49,1,1.0,0,81259.25,1
26415,847.0,1,1,29.0,10,104449.8,1,1.0,1,171060.01,0
26416,635.0,2,1,29.0,8,135536.25,1,1.0,1,67364.42,0
26417,741.0,1,0,57.0,5,155726.73,3,1.0,0,161453.83,1
26418,757.0,0,1,26.0,4,111100.99,2,1.0,1,86473.41,0
26419,711.0,1,1,62.0,4,123365.35,3,0.0,1,131919.48,1
26420,774.0,0,1,33.0,8,108432.88,1,1.0,1,177613.19,0
26421,689.0,0,1,35.0,6,139659.04,1,1.0,1,43932.54,0
26422,620.0,2,1,43.0,0,0.0,2,1.0,1,109041.53,0
26423,539.0,1,0,48.0,2,115465.52,1,0.0,1,19862.78,1
26424,686.0,2,1,42.0,6,93656.95,1,1.0,1,166440.32,0
26425,762.0,0,0,30.0,2,0.0,2,1.0,0,113046.81,0
26426,684.0,1,1,35.0,1,127948.57,1,1.0,0,173365.89,0
26427,803.0,1,1,36.0,1,124439.49,1,1.0,0,141364.27,0
26428,613.0,2,0,36.0,9,0.0,1,1.0,1,134483.07,0
26429,724.0,2,0,40.0,8,142880.28,1,1.0,0,994.86,0
26430,832.0,1,1,29.0,7,114737.92,2,1.0,0,87941.85,0
26431,591.0,2,1,41.0,5,128917.84,1,1.0,1,48249.88,0
26432,691.0,0,1,40.0,7,0.0,2,1.0,0,94876.65,0
26433,648.0,0,1,46.0,6,0.0,2,0.0,0,131389.39,1
26434,721.0,0,1,38.0,6,0.0,2,1.0,1,90890.86,0
26435,554.0,0,0,40.0,2,0.0,1,1.0,0,146511.2,0
26436,614.0,2,0,66.0,2,0.0,2,1.0,1,180082.7,0
26437,795.0,1,0,56.0,6,170252.05,1,1.0,1,73679.59,1
26438,616.0,2,1,41.0,6,0.0,2,1.0,1,176713.27,0
26439,667.0,0,1,31.0,8,0.0,2,1.0,1,176884.01,0
26440,583.0,0,1,28.0,5,0.0,2,0.0,1,5571.59,0
26441,681.0,2,1,44.0,3,98205.46,2,0.0,0,121210.09,0
26442,590.0,2,1,30.0,9,111927.45,1,1.0,0,175795.87,0
26443,679.0,0,0,39.0,7,0.0,2,1.0,0,158071.1,0
26444,672.0,1,1,40.0,10,102980.44,1,0.0,1,1285.81,0
26445,581.0,2,0,37.0,1,0.0,1,1.0,1,91947.96,0
26446,713.0,0,1,36.0,8,0.0,2,1.0,0,176925.72,0
26447,794.0,1,0,29.0,5,136624.64,1,1.0,1,166468.45,0
26448,526.0,2,0,47.0,2,116022.44,1,1.0,1,168822.35,0
26449,569.0,0,1,33.0,2,0.0,2,1.0,1,57175.32,0
26450,744.0,0,1,34.0,9,138033.96,1,1.0,0,103516.74,0
26451,579.0,0,1,56.0,3,0.0,1,1.0,1,93541.44,1
26452,589.0,0,1,36.0,8,0.0,2,1.0,0,140763.18,0
26453,674.0,1,0,34.0,3,111568.01,2,1.0,1,22026.18,0
26454,473.0,2,0,19.0,9,106866.69,2,0.0,0,72678.94,0
26455,639.0,0,0,38.0,4,81550.94,2,1.0,1,118974.77,0
26456,837.0,0,0,38.0,2,0.0,2,1.0,0,46395.21,0
26457,687.0,0,0,30.0,5,0.0,2,1.0,1,143681.75,0
26458,598.0,1,0,44.0,1,125927.45,1,1.0,0,78414.0,1
26459,578.0,0,1,34.0,3,0.0,2,1.0,1,117948.0,0
26460,492.0,2,0,34.0,5,0.0,2,1.0,0,19842.11,0
26461,663.0,0,1,44.0,5,0.0,2,0.0,1,107839.03,0
26462,732.0,0,1,33.0,5,0.0,2,1.0,1,91936.1,0
26463,571.0,0,1,35.0,7,123969.52,1,1.0,1,124615.09,0
26464,749.0,2,1,39.0,2,0.0,2,1.0,0,49864.41,0
26465,599.0,0,0,32.0,4,0.0,2,1.0,1,66721.98,0
26466,687.0,0,0,41.0,2,0.0,2,1.0,1,104876.8,1
26467,486.0,1,0,35.0,7,136475.24,1,1.0,0,18922.18,0
26468,600.0,1,1,29.0,5,77554.47,1,1.0,0,86410.72,1
26469,775.0,0,1,31.0,7,0.0,2,0.0,1,169278.51,0
26470,590.0,1,0,35.0,4,164672.66,1,0.0,0,61936.1,0
26471,544.0,0,1,37.0,9,0.0,1,1.0,0,77326.78,0
26472,595.0,0,0,31.0,1,178820.56,1,1.0,0,158815.53,0
26473,595.0,0,0,42.0,5,0.0,2,1.0,1,93835.53,0
26474,684.0,1,1,35.0,9,96748.89,1,1.0,1,187976.88,1
26475,605.0,2,1,43.0,2,0.0,1,1.0,0,107964.36,1
26476,593.0,1,0,38.0,8,103729.79,2,1.0,1,45418.12,0
26477,719.0,0,1,29.0,9,0.0,2,1.0,0,82298.84,0
26478,694.0,0,1,46.0,9,0.0,2,1.0,1,100240.2,0
26479,696.0,2,1,44.0,5,0.0,2,1.0,0,66462.79,0
26480,558.0,0,0,38.0,7,126875.62,1,1.0,0,128052.29,0
26481,535.0,2,0,31.0,6,127283.95,1,0.0,0,140170.29,0
26482,673.0,0,1,27.0,7,115462.19,1,1.0,1,88333.63,0
26483,611.0,0,1,37.0,7,0.0,2,0.0,1,161064.29,1
26484,600.0,1,1,25.0,7,104763.41,2,0.0,0,59864.56,0
26485,700.0,0,1,37.0,5,0.0,2,1.0,1,96583.99,0
26486,686.0,1,0,24.0,8,126439.19,3,0.0,0,184936.77,1
26487,667.0,1,0,40.0,4,95448.83,1,0.0,0,156909.46,0
26488,678.0,0,0,33.0,5,0.0,2,1.0,0,182566.76,0
26489,543.0,2,1,40.0,5,107779.65,1,1.0,1,166535.21,1
26490,684.0,0,1,32.0,2,134692.4,1,0.0,1,89972.25,0
26491,728.0,0,1,43.0,10,0.0,2,1.0,1,137565.87,0
26492,591.0,2,0,31.0,2,0.0,2,1.0,1,186489.95,0
26493,577.0,0,1,37.0,7,0.0,2,1.0,1,140947.05,0
26494,652.0,0,1,33.0,7,0.0,2,1.0,0,71403.8,0
26495,523.0,2,0,48.0,9,0.0,1,1.0,0,153628.94,1
26496,705.0,1,1,42.0,4,117468.97,1,1.0,0,117469.03,1
26497,684.0,1,1,48.0,5,123692.0,1,1.0,0,51424.29,1
26498,597.0,2,1,43.0,10,0.0,2,1.0,1,161519.77,0
26499,716.0,1,1,48.0,3,131287.69,1,1.0,0,166678.01,1
26500,664.0,0,1,42.0,3,0.0,1,1.0,0,66462.82,1
26501,486.0,0,0,29.0,5,131787.9,1,0.0,0,47764.41,0
26502,722.0,2,1,28.0,4,0.0,2,0.0,0,153771.8,0
26503,818.0,2,1,26.0,8,0.0,2,1.0,1,167036.94,0
26504,754.0,0,1,30.0,6,0.0,2,0.0,0,38773.82,0
26505,641.0,0,1,36.0,2,0.0,2,1.0,0,125553.52,0
26506,695.0,1,1,28.0,7,108601.0,1,1.0,0,119647.7,0
26507,807.0,2,1,35.0,0,0.0,2,1.0,0,69618.07,0
26508,660.0,0,1,39.0,7,0.0,1,1.0,0,93747.72,0
26509,654.0,0,0,29.0,8,0.0,2,1.0,1,151169.83,0
26510,728.0,0,1,33.0,5,0.0,2,1.0,0,133086.55,0
26511,704.0,0,1,54.0,7,105609.96,1,1.0,0,58855.98,1
26512,773.0,0,0,60.0,4,143262.04,2,1.0,1,129562.74,0
26513,661.0,0,0,35.0,2,0.0,2,0.0,1,51695.41,0
26514,634.0,2,0,41.0,4,0.0,1,1.0,1,65792.13,0
26515,733.0,2,1,31.0,7,115406.53,1,0.0,1,187632.08,0
26516,683.0,0,0,26.0,8,0.0,2,1.0,0,86619.77,0
26517,742.0,0,1,33.0,1,0.0,2,0.0,0,38550.4,0
26518,749.0,0,0,43.0,4,119794.67,1,1.0,0,172524.51,0
26519,575.0,2,1,37.0,7,161525.99,1,1.0,1,149384.13,0
26520,790.0,1,1,28.0,8,154969.79,1,0.0,1,143980.29,0
26521,637.0,1,0,25.0,1,151933.63,2,0.0,1,147715.83,0
26522,619.0,0,0,40.0,7,0.0,2,1.0,0,116816.51,0
26523,724.0,1,1,41.0,2,83562.93,2,1.0,1,100687.37,0
26524,350.0,0,1,25.0,9,0.0,2,1.0,0,125823.79,0
26525,564.0,2,0,49.0,5,0.0,2,1.0,1,55724.24,0
26526,679.0,0,0,37.0,3,0.0,2,1.0,1,143301.38,0
26527,714.0,2,0,31.0,5,152926.6,1,1.0,1,50899.91,0
26528,558.0,0,1,41.0,7,0.0,2,1.0,0,24113.91,0
26529,673.0,2,1,48.0,8,125927.22,1,1.0,1,136436.65,0
26530,690.0,2,1,39.0,7,167557.12,1,1.0,1,41183.02,0
26531,711.0,0,1,43.0,2,173340.83,1,1.0,1,106851.7,0
26532,642.0,0,1,37.0,8,0.0,2,1.0,0,90877.22,0
26533,624.0,0,1,33.0,2,102874.28,2,1.0,1,131736.23,0
26534,676.0,1,1,41.0,2,101090.27,2,1.0,0,86927.53,0
26535,758.0,0,1,34.0,3,0.0,2,1.0,1,124226.16,0
26536,594.0,0,0,61.0,2,0.0,1,1.0,1,26215.85,0
26537,559.0,0,1,34.0,3,137390.11,2,1.0,0,9677.0,0
26538,690.0,0,1,43.0,8,133261.13,1,1.0,0,78065.9,0
26539,648.0,0,1,61.0,7,0.0,1,1.0,1,141069.88,1
26540,645.0,0,0,37.0,2,0.0,2,0.0,1,92809.73,0
26541,669.0,0,0,34.0,6,0.0,1,1.0,1,155853.51,0
26542,784.0,0,1,38.0,8,136678.52,1,1.0,1,54290.62,1
26543,648.0,0,1,41.0,2,140733.94,2,0.0,0,177092.86,0
26544,637.0,2,1,62.0,5,41473.33,1,1.0,0,112979.6,1
26545,542.0,0,1,32.0,9,0.0,2,1.0,0,111340.36,0
26546,652.0,0,0,37.0,7,0.0,2,1.0,1,181694.44,0
26547,705.0,0,0,48.0,2,0.0,2,0.0,0,149772.61,0
26548,727.0,0,0,37.0,5,0.0,2,1.0,1,49599.27,0
26549,667.0,0,1,38.0,9,0.0,2,0.0,0,168895.06,0
26550,592.0,1,0,29.0,7,130274.22,1,1.0,1,140881.2,0
26551,594.0,1,0,39.0,9,120962.13,1,0.0,1,158043.11,1
26552,652.0,2,1,28.0,5,0.0,2,1.0,1,29346.1,0
26553,704.0,0,0,65.0,2,81564.1,1,0.0,1,133570.43,0
26554,675.0,2,1,39.0,7,0.0,2,1.0,0,64872.55,0
26555,636.0,2,0,33.0,9,139562.05,1,1.0,1,63889.1,0
26556,691.0,1,1,46.0,4,121457.64,2,1.0,0,184932.85,1
26557,513.0,0,1,38.0,2,0.0,2,1.0,0,131301.74,0
26558,628.0,0,0,28.0,9,0.0,2,1.0,0,86743.94,0
26559,659.0,0,0,29.0,8,0.0,2,1.0,1,132809.18,0
26560,627.0,0,1,37.0,7,0.0,2,1.0,1,110899.3,0
26561,779.0,2,1,30.0,3,0.0,2,1.0,1,59297.34,0
26562,705.0,0,1,45.0,7,0.0,2,1.0,1,71926.28,0
26563,667.0,1,0,45.0,8,126674.81,2,1.0,1,124118.71,0
26564,602.0,0,1,29.0,5,0.0,2,1.0,0,111879.6,0
26565,679.0,0,0,26.0,1,0.0,1,1.0,1,1285.17,0
26566,684.0,0,1,28.0,4,121798.53,1,1.0,0,92865.4,0
26567,598.0,2,1,34.0,0,104488.17,1,0.0,1,43249.67,1
26568,596.0,0,0,51.0,1,141581.76,1,1.0,0,134843.17,1
26569,634.0,2,1,31.0,9,108632.48,1,1.0,1,179485.96,0
26570,718.0,0,1,34.0,1,117160.0,1,1.0,0,150844.84,1
26571,699.0,0,0,39.0,5,113034.31,1,1.0,0,78854.57,0
26572,594.0,0,0,38.0,5,0.0,2,0.0,0,100556.98,0
26573,850.0,0,1,51.0,2,0.0,1,0.0,0,149170.25,1
26574,745.0,0,0,40.0,9,0.0,1,0.0,0,76621.49,0
26575,662.0,1,1,32.0,9,124548.19,2,0.0,0,110265.21,0
26576,576.0,0,1,59.0,9,0.0,1,1.0,0,172097.4,1
26577,573.0,2,1,35.0,1,141804.29,2,0.0,1,44965.57,0
26578,645.0,1,1,59.0,6,109003.18,1,1.0,0,121551.86,1
26579,491.0,2,0,57.0,9,0.0,1,0.0,0,139861.53,1
26580,648.0,1,1,41.0,9,81733.71,1,1.0,1,88827.67,0
26581,704.0,1,0,37.0,1,135120.58,2,1.0,1,154870.28,0
26582,724.0,0,1,31.0,6,0.0,2,1.0,1,45611.48,0
26583,683.0,0,1,29.0,8,0.0,1,1.0,0,199378.65,0
26584,635.0,0,1,57.0,3,0.0,1,1.0,0,145536.31,1
26585,661.0,2,1,46.0,5,186788.96,1,1.0,0,173870.39,1
26586,592.0,0,0,25.0,6,0.0,1,1.0,0,77866.83,0
26587,686.0,0,0,45.0,4,0.0,1,0.0,0,57802.62,1
26588,704.0,0,0,55.0,5,0.0,1,1.0,1,125870.63,1
26589,573.0,2,0,49.0,2,100549.43,1,1.0,0,16644.16,1
26590,606.0,1,1,34.0,6,106116.92,2,1.0,1,127623.02,0
26591,594.0,0,0,31.0,7,0.0,2,1.0,1,35450.97,0
26592,594.0,2,0,31.0,1,0.0,2,1.0,0,31726.76,0
26593,549.0,0,1,44.0,8,0.0,2,1.0,1,189558.44,0
26594,673.0,2,1,32.0,3,153867.28,1,1.0,1,176521.76,0
26595,684.0,1,1,40.0,8,133964.21,1,0.0,1,152733.9,0
26596,571.0,2,1,32.0,6,0.0,2,1.0,0,109291.39,0
26597,817.0,1,1,44.0,8,115897.73,1,1.0,1,140197.42,1
26598,767.0,2,1,44.0,6,121399.98,1,1.0,1,79927.41,1
26599,724.0,0,1,40.0,5,0.0,2,0.0,1,127847.25,1
26600,742.0,0,0,27.0,2,123338.69,1,1.0,1,109783.61,0
26601,730.0,0,0,24.0,4,0.0,1,0.0,0,126012.57,1
26602,587.0,0,0,40.0,8,0.0,2,1.0,1,75969.19,0
26603,637.0,0,1,35.0,7,0.0,2,1.0,0,24472.23,0
26604,613.0,0,1,35.0,8,121532.17,1,1.0,1,129891.66,0
26605,633.0,1,0,22.0,9,123086.39,2,0.0,0,160549.19,0
26606,750.0,0,1,28.0,7,0.0,2,1.0,1,59816.41,0
26607,656.0,2,0,39.0,5,0.0,2,0.0,0,100929.59,0
26608,598.0,2,1,37.0,3,0.0,2,1.0,1,51636.2,0
26609,524.0,0,1,65.0,1,106804.26,2,1.0,0,107890.69,0
26610,661.0,1,1,35.0,2,117212.18,1,1.0,0,83052.03,1
26611,686.0,0,1,34.0,4,0.0,2,0.0,0,154559.28,0
26612,550.0,1,0,40.0,5,128605.32,3,0.0,0,171096.2,1
26613,660.0,2,0,41.0,3,142550.57,1,1.0,0,121416.8,0
26614,632.0,1,1,32.0,5,127631.62,2,0.0,0,151349.37,0
26615,561.0,1,0,48.0,5,114715.85,1,1.0,0,27886.84,1
26616,567.0,0,0,55.0,5,157228.61,1,1.0,0,146041.45,0
26617,611.0,0,0,41.0,7,0.0,2,0.0,1,3729.89,0
26618,681.0,0,1,32.0,9,0.0,1,1.0,0,132973.17,0
26619,583.0,0,1,43.0,1,0.0,2,0.0,1,131919.48,0
26620,648.0,2,1,33.0,3,0.0,2,1.0,0,168816.28,0
26621,655.0,1,1,24.0,9,107065.31,2,0.0,1,51959.82,0
26622,678.0,0,1,25.0,10,0.0,2,0.0,0,131501.72,0
26623,725.0,1,1,32.0,4,110483.86,2,1.0,1,159676.33,0
26624,551.0,1,1,41.0,8,136659.74,1,1.0,1,181490.42,0
26625,850.0,1,1,38.0,5,137791.05,1,0.0,1,10063.75,0
26626,657.0,1,1,51.0,3,123949.75,1,0.0,1,50230.31,1
26627,719.0,0,0,57.0,6,0.0,2,1.0,1,39297.48,0
26628,639.0,1,1,28.0,7,121365.39,1,1.0,0,74846.67,0
26629,704.0,2,0,31.0,1,155619.58,1,1.0,0,135088.58,0
26630,581.0,2,0,40.0,7,95452.89,1,0.0,0,179964.55,1
26631,648.0,0,1,28.0,4,0.0,2,0.0,0,135067.97,0
26632,602.0,0,1,22.0,7,141604.76,1,1.0,1,30379.6,0
26633,527.0,2,1,37.0,3,0.0,2,1.0,1,57323.14,0
26634,757.0,0,0,35.0,2,0.0,2,1.0,1,66548.58,0
26635,739.0,0,1,32.0,10,0.0,2,0.0,0,180626.68,0
26636,697.0,1,0,41.0,8,107945.67,2,0.0,1,165571.67,0
26637,583.0,1,1,37.0,4,146566.01,1,0.0,1,143598.7,0
26638,587.0,0,0,39.0,7,0.0,2,1.0,0,125078.9,0
26639,619.0,2,0,46.0,1,0.0,1,1.0,1,59568.24,1
26640,485.0,2,1,32.0,9,0.0,2,1.0,1,61537.22,0
26641,712.0,0,0,30.0,10,0.0,2,1.0,0,185547.76,0
26642,661.0,2,0,32.0,7,0.0,1,0.0,1,131301.74,0
26643,748.0,0,1,36.0,6,0.0,2,1.0,1,79872.48,0
26644,743.0,2,1,32.0,7,123889.52,1,1.0,1,50906.74,0
26645,606.0,1,0,35.0,0,92398.08,1,1.0,0,179705.13,1
26646,573.0,0,1,23.0,7,0.0,1,1.0,1,196651.72,0
26647,645.0,1,1,33.0,8,149564.61,1,0.0,0,149913.84,0
26648,737.0,1,1,27.0,10,111543.26,1,0.0,0,106327.85,0
26649,656.0,0,1,38.0,3,0.0,2,0.0,0,147510.48,0
26650,679.0,1,0,63.0,7,100260.88,1,1.0,0,180932.46,1
26651,610.0,0,0,27.0,9,0.0,2,0.0,1,103381.47,0
26652,745.0,1,1,38.0,5,65095.41,2,0.0,1,140197.42,0
26653,652.0,0,1,32.0,3,107594.11,2,1.0,1,102416.84,0
26654,663.0,1,0,27.0,8,138241.9,2,1.0,1,155786.39,0
26655,684.0,0,0,33.0,6,130142.79,1,1.0,1,107841.77,0
26656,705.0,0,1,41.0,1,0.0,2,1.0,0,58879.05,0
26657,614.0,0,0,39.0,3,0.0,1,1.0,0,147910.44,1
26658,721.0,0,0,62.0,6,0.0,3,1.0,1,132498.86,1
26659,733.0,2,0,41.0,3,0.0,1,0.0,0,116045.32,1
26660,656.0,2,0,29.0,9,123785.24,1,1.0,1,143054.31,0
26661,631.0,0,0,28.0,9,113922.44,1,0.0,1,175877.7,0
26662,488.0,0,0,57.0,3,0.0,1,1.0,0,12761.65,1
26663,654.0,1,0,37.0,8,98218.04,2,1.0,0,182354.46,0
26664,742.0,2,0,29.0,7,133599.48,1,1.0,0,84872.66,0
26665,661.0,1,0,36.0,5,109978.83,2,1.0,0,147720.27,0
26666,644.0,0,1,31.0,1,0.0,2,1.0,0,170518.35,0
26667,652.0,1,0,34.0,2,103377.28,2,1.0,0,62373.21,0
26668,725.0,1,1,30.0,7,102773.2,1,1.0,1,123587.85,0
26669,571.0,0,1,53.0,9,0.0,2,1.0,1,62973.09,0
26670,605.0,0,1,36.0,9,90218.0,2,1.0,1,97613.15,0
26671,850.0,1,0,35.0,1,141749.68,1,1.0,1,164966.27,1
26672,609.0,0,1,34.0,8,83264.28,1,0.0,0,91881.29,0
26673,598.0,0,1,35.0,8,148051.9,1,1.0,0,158851.16,0
26674,648.0,0,0,29.0,1,135814.7,1,1.0,1,62368.33,0
26675,632.0,2,1,47.0,3,0.0,2,0.0,0,178822.32,0
26676,601.0,2,1,30.0,0,108155.89,2,1.0,1,146033.22,0
26677,666.0,0,1,26.0,7,0.0,2,1.0,0,114522.68,0
26678,597.0,2,0,58.0,4,0.0,1,1.0,0,164018.98,1
26679,637.0,0,0,29.0,7,0.0,2,1.0,0,130786.92,0
26680,554.0,1,0,34.0,4,57422.62,1,1.0,0,190112.05,0
26681,644.0,2,1,44.0,8,107879.04,1,1.0,0,62989.82,1
26682,678.0,1,1,26.0,9,167194.36,2,0.0,1,180197.74,0
26683,699.0,0,1,40.0,8,0.0,2,1.0,0,123663.63,0
26684,513.0,0,1,58.0,5,0.0,2,1.0,1,162523.66,1
26685,556.0,1,0,45.0,4,182705.05,1,1.0,0,184800.27,1
26686,652.0,2,0,36.0,4,154555.65,1,1.0,1,124906.55,0
26687,686.0,2,1,39.0,7,100249.41,1,0.0,1,67944.09,0
26688,646.0,2,0,39.0,3,0.0,2,1.0,1,159830.04,0
26689,665.0,0,1,52.0,2,0.0,1,1.0,1,116137.01,0
26690,604.0,0,0,27.0,7,142646.73,2,1.0,0,110520.48,1
26691,738.0,0,0,44.0,9,0.0,2,0.0,0,69227.42,1
26692,714.0,0,0,46.0,4,0.0,1,1.0,0,54949.73,1
26693,606.0,2,0,39.0,7,128578.52,2,1.0,1,193878.51,0
26694,602.0,2,0,35.0,7,0.0,2,1.0,0,183575.01,0
26695,484.0,2,0,36.0,5,0.0,2,0.0,0,186136.48,0
26696,719.0,1,0,48.0,8,124616.23,1,0.0,1,185630.76,1
26697,535.0,0,1,37.0,9,135638.4,1,1.0,1,121061.89,0
26698,645.0,1,0,50.0,3,110822.9,1,0.0,0,178.19,1
26699,613.0,0,1,34.0,6,0.0,2,1.0,0,187739.95,0
26700,792.0,0,1,41.0,9,0.0,2,1.0,1,131710.51,0
26701,712.0,0,0,35.0,4,88915.35,1,1.0,0,123625.65,0
26702,736.0,0,0,62.0,2,0.0,1,1.0,0,55720.07,1
26703,738.0,2,1,30.0,6,0.0,1,1.0,0,105837.38,0
26704,591.0,1,1,25.0,2,123974.56,1,1.0,1,138547.72,0
26705,850.0,2,0,57.0,3,0.0,1,1.0,1,70532.53,1
26706,632.0,0,1,28.0,9,171848.74,2,1.0,0,161071.81,0
26707,628.0,0,0,38.0,1,0.0,2,1.0,0,152290.97,0
26708,733.0,2,1,35.0,5,0.0,2,1.0,0,106977.8,0
